id,song,song_rank,line_idx,word_idx,word_text,issue_type,issue_label,severity,is_derivative,start,end,duration,gap_from_prev,line_text,word_source,section_type,root_cause_hint,repair_suggestion
the-hidden-library_L28_W9_duration_undersize,the-hidden-library,1,28,9,truths,duration_undersize,duration 0.005s < 0.04s,warning,False,132.014,132.019,0.005,,"Jesus’ sermon of fame, from the mount he proclaimed, truths that I could not ignore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L28_W10_duration_undersize,the-hidden-library,1,28,10,that,duration_undersize,duration 0.006s < 0.04s,warning,False,132.019,132.025,0.006,,"Jesus’ sermon of fame, from the mount he proclaimed, truths that I could not ignore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L28_W11_duration_undersize,the-hidden-library,1,28,11,I,duration_undersize,duration 0.006s < 0.04s,warning,False,132.025,132.031,0.006,,"Jesus’ sermon of fame, from the mount he proclaimed, truths that I could not ignore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L28_W12_duration_undersize,the-hidden-library,1,28,12,could,duration_undersize,duration 0.006s < 0.04s,warning,False,132.031,132.037,0.006,,"Jesus’ sermon of fame, from the mount he proclaimed, truths that I could not ignore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L28_W13_duration_undersize,the-hidden-library,1,28,13,not,duration_undersize,duration 0.006s < 0.04s,warning,False,132.037,132.043,0.006,,"Jesus’ sermon of fame, from the mount he proclaimed, truths that I could not ignore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L29_W0_start_gte_end,the-hidden-library,1,29,0,Forgive,start_gte_end,start >= end,critical,False,132.24,132.24,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W1_duration_undersize,the-hidden-library,1,29,1,be,duration_undersize,duration 0.001s < 0.04s,warning,False,132.24,132.241,0.001,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L29_W2_start_gte_end,the-hidden-library,1,29,2,"forgiven,",start_gte_end,start >= end,critical,False,132.241,132.241,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W3_start_gte_end,the-hidden-library,1,29,3,do,start_gte_end,start >= end,critical,False,132.241,132.241,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W4_duration_undersize,the-hidden-library,1,29,4,to,duration_undersize,duration 0.001s < 0.04s,warning,False,132.241,132.242,0.001,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L29_W5_start_gte_end,the-hidden-library,1,29,5,others,start_gte_end,start >= end,critical,False,132.242,132.242,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W6_start_gte_end,the-hidden-library,1,29,6,the,start_gte_end,start >= end,critical,False,132.242,132.242,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W7_duration_undersize,the-hidden-library,1,29,7,"same,",duration_undersize,duration 0.001s < 0.04s,warning,False,132.242,132.243,0.001,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L29_W8_start_gte_end,the-hidden-library,1,29,8,as,start_gte_end,start >= end,critical,False,132.243,132.243,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W9_duration_undersize,the-hidden-library,1,29,9,you’d,duration_undersize,duration 0.001s < 0.04s,warning,False,132.243,132.244,0.001,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L29_W10_start_gte_end,the-hidden-library,1,29,10,want,start_gte_end,start >= end,critical,False,132.244,132.244,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W11_start_gte_end,the-hidden-library,1,29,11,them,start_gte_end,start >= end,critical,False,132.244,132.244,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W12_duration_undersize,the-hidden-library,1,29,12,to,duration_undersize,duration 0.001s < 0.04s,warning,False,132.244,132.245,0.001,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L29_W13_start_gte_end,the-hidden-library,1,29,13,do,start_gte_end,start >= end,critical,False,132.245,132.245,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L29_W14_start_gte_end,the-hidden-library,1,29,14,for,start_gte_end,start >= end,critical,False,132.245,132.245,0.0,,"Forgive be forgiven, do to others the same, as you’d want them to do for sure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L30_W0_start_gte_end,the-hidden-library,1,30,0,Store,start_gte_end,start >= end,critical,False,132.617,132.617,0.0,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L30_W1_start_gte_end,the-hidden-library,1,30,1,treasure,start_gte_end,start >= end,critical,False,132.617,132.617,0.0,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L30_W2_duration_undersize,the-hidden-library,1,30,2,in,duration_undersize,duration 0.001s < 0.04s,warning,False,132.617,132.618,0.001,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L30_W3_start_gte_end,the-hidden-library,1,30,3,"heaven,",start_gte_end,start >= end,critical,False,132.618,132.618,0.0,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L30_W4_start_gte_end,the-hidden-library,1,30,4,alms-giver,start_gte_end,start >= end,critical,False,132.618,132.618,0.0,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L30_W5_start_gte_end,the-hidden-library,1,30,5,your,start_gte_end,start >= end,critical,False,132.618,132.618,0.0,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L30_W6_start_gte_end,the-hidden-library,1,30,6,"name,",start_gte_end,start >= end,critical,False,132.618,132.618,0.0,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L30_W7_start_gte_end,the-hidden-library,1,30,7,this,start_gte_end,start >= end,critical,False,132.618,132.618,0.0,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L30_W8_duration_undersize,the-hidden-library,1,30,8,is,duration_undersize,duration 0.001s < 0.04s,warning,False,132.618,132.619,0.001,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L30_W9_start_gte_end,the-hidden-library,1,30,9,theology,start_gte_end,start >= end,critical,False,132.619,132.619,0.0,,"Store treasure in heaven, alms-giver your name, this is theology not folklore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_inversion,re_estimate
the-hidden-library_L31_W0_duration_undersize,the-hidden-library,1,31,0,Yet,duration_undersize,duration 0.001s < 0.04s,warning,False,133.259,133.26,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W1_duration_undersize,the-hidden-library,1,31,1,these,duration_undersize,duration 0.001s < 0.04s,warning,False,133.26,133.261,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W2_duration_undersize,the-hidden-library,1,31,2,words,duration_undersize,duration 0.001s < 0.04s,warning,False,133.261,133.262,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W3_duration_undersize,the-hidden-library,1,31,3,were,duration_undersize,duration 0.001s < 0.04s,warning,False,133.262,133.263,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W4_duration_undersize,the-hidden-library,1,31,4,"given,",duration_undersize,duration 0.001s < 0.04s,warning,False,133.263,133.264,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W5_duration_undersize,the-hidden-library,1,31,5,before,duration_undersize,duration 0.001s < 0.04s,warning,False,133.264,133.265,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W6_duration_undersize,the-hidden-library,1,31,6,Jesus’,duration_undersize,duration 0.001s < 0.04s,warning,False,133.265,133.266,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W7_duration_undersize,the-hidden-library,1,31,7,days,duration_undersize,duration 0.001s < 0.04s,warning,False,133.266,133.267,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W8_duration_undersize,the-hidden-library,1,31,8,"came,",duration_undersize,duration 0.001s < 0.04s,warning,False,133.267,133.268,0.001,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W9_duration_undersize,the-hidden-library,1,31,9,Sirach,duration_undersize,duration 0.040s < 0.04s,warning,False,133.268,133.308,0.04,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L31_W12_duration_undersize,the-hidden-library,1,31,12,swore,duration_undersize,duration 0.040s < 0.04s,warning,False,133.6,133.64,0.04,,"Yet these words were given, before Jesus’ days came, Sirach and Tobit swore",vocal_onset_only,act_3:_passionate_flow_with_orchestral_swell,unknown_undersize,manual_review
the-hidden-library_L32_W1_duration_undersize,the-hidden-library,1,32,1,come,duration_undersize,duration 0.001s < 0.04s,warning,False,133.749,133.75,0.001,,"Apostle-commissioned, come forth the words from James, left outta OT pure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L32_W2_duration_undersize,the-hidden-library,1,32,2,forth,duration_undersize,duration 0.001s < 0.04s,warning,False,133.75,133.751,0.001,,"Apostle-commissioned, come forth the words from James, left outta OT pure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L32_W3_duration_undersize,the-hidden-library,1,32,3,the,duration_undersize,duration 0.001s < 0.04s,warning,False,133.751,133.752,0.001,,"Apostle-commissioned, come forth the words from James, left outta OT pure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L32_W4_duration_undersize,the-hidden-library,1,32,4,words,duration_undersize,duration 0.001s < 0.04s,warning,False,133.752,133.753,0.001,,"Apostle-commissioned, come forth the words from James, left outta OT pure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L32_W5_duration_undersize,the-hidden-library,1,32,5,from,duration_undersize,duration 0.001s < 0.04s,warning,False,133.753,133.754,0.001,,"Apostle-commissioned, come forth the words from James, left outta OT pure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L32_W6_duration_undersize,the-hidden-library,1,32,6,"James,",duration_undersize,duration 0.001s < 0.04s,warning,False,133.754,133.755,0.001,,"Apostle-commissioned, come forth the words from James, left outta OT pure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L32_W7_duration_undersize,the-hidden-library,1,32,7,left,duration_undersize,duration 0.001s < 0.04s,warning,False,133.755,133.756,0.001,,"Apostle-commissioned, come forth the words from James, left outta OT pure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L32_W8_duration_undersize,the-hidden-library,1,32,8,outta,duration_undersize,duration 0.040s < 0.04s,warning,False,133.756,133.796,0.04,,"Apostle-commissioned, come forth the words from James, left outta OT pure",interpolated,act_3:_passionate_flow_with_orchestral_swell,interpolated_undersize,re_estimate
the-hidden-library_L33_W2_gap_from_prev,the-hidden-library,1,33,2,hear,gap_from_prev,gap 1.56s from previous word,warning,False,138.091,139.065,0.974,1.563,"Quick to hear and abstain your anger for mundane, speak slow, be cured",vocal_onset_only,act_3:_passionate_flow_with_orchestral_swell,independent_gap,fix_inversion_first
the-hidden-library_L33_W12_gap_from_prev,the-hidden-library,1,33,12,cured,gap_from_prev,gap 1.35s from previous word,warning,False,148.1,148.4,0.3,1.353,"Quick to hear and abstain your anger for mundane, speak slow, be cured",vocal_onset_only,act_3:_passionate_flow_with_orchestral_swell,independent_gap,fix_inversion_first
the-hidden-library_L40_W6_duration_undersize,the-hidden-library,1,40,6,truth,duration_undersize,duration 0.001s < 0.04s,warning,False,182.47,182.471,0.001,,"I’m not afraid anymore, God is truth",interpolated,hook:_soulful_anthemic_gospel_vocals,interpolated_undersize,re_estimate
the-hidden-library_L43_W12_gap_from_prev,the-hidden-library,1,43,12,long,gap_from_prev,gap 1.26s from previous word,warning,False,196.437,196.8,0.363,1.264,It hurts so much to know that what I feared for so long rang full with truth,whisper_plus_vocal_onset,bridge:_cinematic_orchestral_crescendo_with_spoken_power,independent_gap,fix_inversion_first
the-hidden-library_L48_W4_gap_from_prev,the-hidden-library,1,48,4,where,gap_from_prev,gap 0.72s from previous word,warning,False,224.64,225.301,0.661,0.72,"Walk in the truth, where the Spirit of the Lord is, there is freedom, God is truth",transcription,bridge:_cinematic_orchestral_crescendo_with_spoken_power,independent_gap,fix_inversion_first
the-hidden-library_L48_W14_gap_from_prev,the-hidden-library,1,48,14,God,gap_from_prev,gap 24.17s from previous word,high,False,253.7,254.3,0.6,24.169,"Walk in the truth, where the Spirit of the Lord is, there is freedom, God is truth",transcription,bridge:_cinematic_orchestral_crescendo_with_spoken_power,independent_gap,fix_inversion_first
the-hidden-library_L52_W5_gap_from_prev,the-hidden-library,1,52,5,learn,gap_from_prev,gap 7.10s from previous word,high,False,276.08,276.66,0.58,7.1,"I’m not afraid anymore, to learn the truth",transcription,hook:_massive_choir_layered_vocals,independent_gap,fix_inversion_first
the-hidden-library_L53_W1_duration_undersize,the-hidden-library,1,53,1,not,duration_undersize,duration 0.021s < 0.04s,warning,False,266.579,266.6,0.021,,"I’m not afraid anymore, I want the truth",transcription,hook:_maximum_intensity,unknown_undersize,manual_review
the-hidden-library_L55_W6_duration_undersize,the-hidden-library,1,55,6,truth,duration_undersize,duration 0.040s < 0.04s,warning,False,274.36,274.4,0.04,,"I’m not afraid anymore, God is truth",transcription,hook:_maximum_intensity,unknown_undersize,manual_review
the-hidden-library_L56_W1_duration_undersize,the-hidden-library,1,56,1,not,duration_undersize,duration 0.021s < 0.04s,warning,False,266.579,266.6,0.021,,"I’m not afraid anymore, to learn the truth",transcription,hook:_maximum_intensity,unknown_undersize,manual_review
the-hidden-library_L56_W5_gap_from_prev,the-hidden-library,1,56,5,learn,gap_from_prev,gap 7.22s from previous word,high,False,275.936,276.651,0.715,7.216,"I’m not afraid anymore, to learn the truth",whisper_plus_vocal_onset,hook:_maximum_intensity,independent_gap,fix_inversion_first
the-hidden-library_L57_W1_gap_from_prev,the-hidden-library,1,57,1,not,gap_from_prev,gap 1.01s from previous word,warning,False,283.413,284.277,0.864,1.008,"I’m not afraid anymore, I want the truth",vocal_onset_only,hook:_soulful_fade_out,independent_gap,fix_inversion_first
the-hidden-library_L60_W7_duration_undersize,the-hidden-library,1,60,7,truth,duration_undersize,duration 0.040s < 0.04s,warning,False,292.841,292.881,0.04,,"I’m not afraid anymore, to learn the truth",interpolated,hook:_soulful_fade_out,interpolated_undersize,re_estimate
the-hidden-library_L61_W7_duration_undersize,the-hidden-library,1,61,7,truth,duration_undersize,duration 0.040s < 0.04s,warning,False,292.841,292.881,0.04,,"I’m not afraid anymore, I want the truth",interpolated,hook:_soft_acapella_ending,interpolated_undersize,re_estimate
the-hidden-library_L64_W1_duration_undersize,the-hidden-library,1,64,1,not,duration_undersize,duration 0.021s < 0.04s,warning,False,266.579,266.6,0.021,,"I’m not afraid anymore, to learn the truth",transcription,hook:_soft_acapella_ending,unknown_undersize,manual_review
the-hidden-library_L64_W5_gap_from_prev,the-hidden-library,1,64,5,learn,gap_from_prev,gap 7.22s from previous word,high,False,275.936,276.651,0.715,7.216,"I’m not afraid anymore, to learn the truth",whisper_plus_vocal_onset,hook:_soft_acapella_ending,independent_gap,fix_inversion_first
the-hidden-library_L65_W1_gap_from_prev,the-hidden-library,1,65,1,my,gap_from_prev,gap 1.51s from previous word,warning,False,280.512,280.981,0.469,1.512,"Open my eyes to the truth, your Word is truth",whisper_plus_vocal_onset,outro:_spoken_whisper,independent_gap,fix_inversion_first
the-tables-are-set_L32_W2_duration_undersize,the-tables-are-set,33,32,2,the,duration_undersize,duration 0.015s < 0.04s,warning,False,125.685,125.7,0.015,,Feet on the rock set in stone referenced line,whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
the-tables-are-set_L45_W0_duration_undersize,the-tables-are-set,33,45,0,The,duration_undersize,duration 0.040s < 0.04s,warning,False,175.584,175.624,0.04,,The tables are set,whisper_plus_vocal_onset,final_hook,unknown_undersize,manual_review
the-tables-are-set_L45_W1_duration_undersize,the-tables-are-set,33,45,1,tables,duration_undersize,duration 0.040s < 0.04s,warning,False,175.624,175.664,0.04,,The tables are set,transcription,final_hook,unknown_undersize,manual_review
the-tables-are-set_L45_W3_gap_from_prev,the-tables-are-set,33,45,3,set,gap_from_prev,gap 7.50s from previous word,high,False,184.28,184.84,0.56,7.5,The tables are set,transcription,final_hook,independent_gap,fix_inversion_first
the-tables-are-set_L46_W3_duration_undersize,the-tables-are-set,33,46,3,set,duration_undersize,duration 0.040s < 0.04s,warning,False,187.46,187.5,0.04,,The tables are set,transcription,final_hook,unknown_undersize,manual_review
up_L11_W4_duration_undersize,up,12,11,4,I,duration_undersize,duration 0.036s < 0.04s,warning,False,37.184,37.22,0.036,,"If it’s you then I said it, whoo!",whisper_plus_vocal_onset,intro,unknown_undersize,manual_review
up_L14_W5_duration_undersize,up,12,14,5,to,duration_undersize,duration 0.040s < 0.04s,warning,False,43.0,43.04,0.04,,"This body - gift I’m to manage, yeah!",whisper_plus_vocal_onset,intro,unknown_undersize,manual_review
up_L15_W4_gap_from_prev,up,12,15,4,"vantage,",gap_from_prev,gap 7.38s from previous word,high,False,53.38,53.48,0.1,7.38,"Now I’m at greater vantage, hah!",transcription,intro,independent_gap,fix_inversion_first
up_L16_W0_duration_undersize,up,12,16,0,Walked,duration_undersize,duration 0.040s < 0.04s,warning,False,46.464,46.504,0.04,,"Walked away from the carnage, whoo!",whisper_plus_vocal_onset,intro,unknown_undersize,manual_review
up_L17_W2_gap_from_prev,up,12,17,2,"tarnished,",gap_from_prev,gap 3.76s from previous word,warning,False,53.38,53.48,0.1,3.764,"Worldly wisdom tarnished, whoa!",transcription,intro,independent_gap,fix_inversion_first
up_L18_W0_duration_undersize,up,12,18,0,My,duration_undersize,duration 0.040s < 0.04s,warning,False,50.187,50.227,0.04,,"My life you have furnished, wuuut!",whisper_plus_vocal_onset,intro,unknown_undersize,manual_review
up_L20_W1_duration_undersize,up,12,20,1,I’d,duration_undersize,duration 0.040s < 0.04s,warning,False,59.424,59.464,0.04,,Thought I’d try something,whisper_plus_vocal_onset,interlude,unknown_undersize,manual_review
up_L20_W2_duration_undersize,up,12,20,2,try,duration_undersize,duration 0.036s < 0.04s,warning,False,59.464,59.5,0.036,,Thought I’d try something,transcription,interlude,unknown_undersize,manual_review
up_L21_W1_gap_from_prev,up,12,21,1,the,gap_from_prev,gap 1.29s from previous word,warning,False,61.696,61.877,0.181,1.286,Was the verse directionless or did it lead somewhere you had in mind,whisper_plus_vocal_onset,pre-chorus,independent_gap,fix_inversion_first
up_L22_W1_gap_from_prev,up,12,22,1,wasting,gap_from_prev,gap 1.59s from previous word,warning,False,69.077,69.52,0.443,1.587,"From wasting time to investing it, a much better life in Christ I find",whisper_plus_vocal_onset,pre-chorus,independent_gap,fix_inversion_first
up_L23_W1_gap_from_prev,up,12,23,1,path,gap_from_prev,gap 1.94s from previous word,warning,False,76.885,77.24,0.355,1.935,The path I choose doesn’t have to make sense to y'all lest I rewind,whisper_plus_vocal_onset,pre-chorus,independent_gap,fix_inversion_first
up_L25_W1_gap_from_prev,up,12,25,1,trading,gap_from_prev,gap 0.80s from previous word,warning,False,91.424,91.82,0.396,0.804,I’m trading up,whisper_plus_vocal_onset,chorus,independent_gap,fix_inversion_first
up_L31_W3_gap_from_prev,up,12,31,3,God’s,gap_from_prev,gap 7.05s from previous word,high,False,111.64,111.74,0.1,7.048,New creature - God’s pup,transcription,chorus,independent_gap,fix_inversion_first
up_L32_W4_duration_undersize,up,12,32,4,hate,duration_undersize,duration 0.040s < 0.04s,warning,False,105.54,105.58,0.04,,He healed me from hate,transcription,chorus,unknown_undersize,manual_review
up_L33_W3_gap_from_prev,up,12,33,3,up,gap_from_prev,gap 6.48s from previous word,high,False,99.5,100.7,1.2,6.48,I’m trading up up up up up up up,transcription,hook,independent_gap,fix_inversion_first
up_L33_W4_gap_from_prev,up,12,33,4,up,gap_from_prev,gap 6.58s from previous word,high,False,107.28,108.48,1.2,6.58,I’m trading up up up up up up up,transcription,hook,independent_gap,fix_inversion_first
up_L33_W5_gap_from_prev,up,12,33,5,up,gap_from_prev,gap 2.78s from previous word,warning,False,111.26,111.64,0.38,2.78,I’m trading up up up up up up up,transcription,hook,independent_gap,fix_inversion_first
up_L34_W3_gap_from_prev,up,12,34,3,up,gap_from_prev,gap 2.52s from previous word,warning,False,118.82,119.28,0.46,2.52,I’m trading up up up up up up up,transcription,hook,independent_gap,fix_inversion_first
up_L34_W5_gap_from_prev,up,12,34,5,up,gap_from_prev,gap 8.46s from previous word,high,False,129.24,129.34,0.1,8.46,I’m trading up up up up up up up,transcription,hook,independent_gap,fix_inversion_first
up_L35_W0_duration_undersize,up,12,35,0,I’m,duration_undersize,duration 0.040s < 0.04s,warning,False,114.76,114.8,0.04,,I’m trading up,transcription,post-hook,unknown_undersize,manual_review
up_L37_W0_duration_undersize,up,12,37,0,It’s,duration_undersize,duration 0.040s < 0.04s,warning,False,122.42,122.46,0.04,,It’s easier for a camel to pass through the eye of a needle,transcription,verse,unknown_undersize,manual_review
up_L43_W10_duration_undersize,up,12,43,10,pondered,duration_undersize,duration 0.040s < 0.04s,warning,False,144.78,144.82,0.04,,"Now that I live in freedom, and spending some time pondered",transcription,verse,unknown_undersize,manual_review
up_L45_W5_duration_undersize,up,12,45,5,teaching,duration_undersize,duration 0.040s < 0.04s,warning,False,149.0,149.04,0.04,,Coulda done big tech or teaching in the colleges,whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
up_L47_W7_duration_undersize,up,12,47,7,the,duration_undersize,duration 0.003s < 0.04s,warning,False,157.717,157.72,0.003,,"Instead of the fear, I rest at the sight of your visages",whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
up_L60_W2_duration_undersize,up,12,60,2,-,duration_undersize,duration 0.040s < 0.04s,warning,False,205.035,205.075,0.04,,New creature - God’s pup,whisper_plus_vocal_onset,chorus,unknown_undersize,manual_review
up_L74_W2_duration_undersize,up,12,74,2,me,duration_undersize,duration 0.020s < 0.04s,warning,False,237.92,237.94,0.02,,He healed me from hate,transcription,interlude,unknown_undersize,manual_review
what-is-truth_L0_W6_gap_from_prev,what-is-truth,6,0,6,&,gap_from_prev,gap 0.54s from previous word,warning,False,2.44,2.827,0.387,0.536,"In the beginning was the word, & the word was with God, & the word was God",transcription,intro,independent_gap,fix_inversion_first
what-is-truth_L4_W5_duration_undersize,what-is-truth,6,4,5,there,duration_undersize,duration 0.039s < 0.04s,warning,False,17.141,17.18,0.039,,Next thing I know Im there every week & Ive got new friends,whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
what-is-truth_L30_W4_duration_undersize,what-is-truth,6,30,4,tomfoolery,duration_undersize,duration 0.040s < 0.04s,warning,False,119.06,119.1,0.04,,Chose the Kingdom over tomfoolery,transcription,pre-chorus,unknown_undersize,manual_review
what-is-truth_L31_W0_duration_undersize,what-is-truth,6,31,0,Left,duration_undersize,duration 0.027s < 0.04s,warning,False,118.293,118.32,0.027,,Left the words jewelry,whisper_plus_vocal_onset,pre-chorus,unknown_undersize,manual_review
what-is-truth_L31_W3_gap_from_prev,what-is-truth,6,31,3,jewelry,gap_from_prev,gap 1.38s from previous word,warning,False,121.109,121.91,0.801,1.381,Left the words jewelry,whisper_plus_vocal_onset,pre-chorus,independent_gap,fix_inversion_first
what-is-truth_L32_W2_gap_from_prev,what-is-truth,6,32,2,Rabbi,gap_from_prev,gap 2.12s from previous word,warning,False,127.157,128.651,1.494,2.117,Hes my Rabbi too,vocal_onset_only,pre-chorus,independent_gap,fix_inversion_first
what-is-truth_L34_W0_duration_undersize,what-is-truth,6,34,0,What,duration_undersize,duration 0.002s < 0.04s,warning,False,138.48,138.482,0.002,,"What is truth? Thats what Im, truly asking you",interpolated,chorus,interpolated_undersize,re_estimate
what-is-truth_L34_W1_duration_undersize,what-is-truth,6,34,1,is,duration_undersize,duration 0.002s < 0.04s,warning,False,138.482,138.484,0.002,,"What is truth? Thats what Im, truly asking you",interpolated,chorus,interpolated_undersize,re_estimate
what-is-truth_L34_W2_duration_undersize,what-is-truth,6,34,2,truth?,duration_undersize,duration 0.002s < 0.04s,warning,False,138.484,138.486,0.002,,"What is truth? Thats what Im, truly asking you",interpolated,chorus,interpolated_undersize,re_estimate
